Time	I_L	I_load	Ic	Id	I_mos	Vout	V_MOS	Vo_filt	V_drive	Vd	Vc
0.0051312	8.09323	4.00855	4.08467	8.09323	2.14474e-006	20.0407	21.4474	0.517856	0	1.40467	19.4301
0.0051313	8.08936	4.00897	4.08039	8.08936	2.14493e-006	20.0428	21.4493	0.519505	0	1.40448	19.4328
0.0051314	8.08549	4.00938	4.07611	8.08549	2.14512e-006	20.0449	21.4512	0.52115	0	1.40428	19.4355
0.0051315	8.08163	4.0098	4.07182	8.08162	2.14531e-006	20.0469	21.4531	0.52279	0	1.40409	19.4382
0.0051316	8.07776	4.01021	4.06754	8.07776	2.1455e-006	20.049	21.455	0.524426	0	1.4039	19.4409
0.0051317	8.07389	4.01063	4.06326	8.07389	2.14568e-006	20.0511	21.4568	0.526057	0	1.4037	19.4436
0.0051318	8.07002	4.01104	4.05898	8.07002	2.14587e-006	20.0531	21.4587	0.527683	0	1.40351	19.4464
0.0051319	8.06615	4.01145	4.05469	8.06614	2.14606e-006	20.0552	21.4606	0.529305	0	1.40332	19.4491
0.005132	8.06227	4.01186	4.05041	8.06227	2.14624e-006	20.0573	21.4624	0.530923	0	1.40312	19.4518
0.0051321	8.0584	4.01228	4.04612	8.0584	2.14643e-006	20.0593	21.4643	0.532536	0	1.40293	19.4545
0.0051322	8.05453	4.01269	4.04184	8.05453	2.14662e-006	20.0614	21.4662	0.534144	0	1.40273	19.4572
0.0051323	8.05066	4.0131	4.03756	8.05065	2.1468e-006	20.0634	21.468	0.535748	0	1.40254	19.4598
0.0051324	8.04678	4.01351	4.03327	8.04678	2.14699e-006	20.0655	21.4699	0.537348	0	1.40235	19.4625
0.0051325	8.04291	4.01391	4.02899	8.0429	2.14717e-006	20.0675	21.4717	0.538943	0	1.40215	19.4652
0.0051326	8.03903	4.01432	4.0247	8.03903	2.14736e-006	20.0696	21.4736	0.540534	0	1.40196	19.4679
0.0051327	8.03515	4.01473	4.02042	8.03515	2.14754e-006	20.0716	21.4754	0.54212	0	1.40177	19.4706
0.0051328	8.03128	4.01514	4.01614	8.03127	2.14773e-006	20.0737	21.4773	0.543701	0	1.40157	19.4733
0.0051329	8.0274	4.01554	4.01185	8.0274	2.14791e-006	20.0757	21.4791	0.545278	0	1.40138	19.4759
0.005133	8.02352	4.01595	4.00757	8.02352	2.14809e-006	20.0777	21.4809	0.546851	0	1.40118	19.4786
0.0051331	8.01964	4.01636	4.00328	8.01964	2.14828e-006	20.0798	21.4828	0.548419	0	1.40099	19.4813
0.0051332	8.01576	4.01676	3.999	8.01576	2.14846e-006	20.0818	21.4846	0.549983	0	1.4008	19.484
0.0051333	8.01188	4.01717	3.99471	8.01188	2.14864e-006	20.0838	21.4864	0.551542	0	1.4006	19.4866
0.0051334	8.008	4.01757	3.99043	8.008	2.14883e-006	20.0858	21.4883	0.553097	0	1.40041	19.4893
0.0051335	8.00412	4.01797	3.98614	8.00411	2.14901e-006	20.0879	21.4901	0.554647	0	1.40021	19.4919
0.0051336	8.00023	4.01838	3.98186	8.00023	2.14919e-006	20.0899	21.4919	0.556193	0	1.40002	19.4946
0.0051337	7.99635	4.01878	3.97757	7.99635	2.14937e-006	20.0919	21.4937	0.557735	0	1.39983	19.4973
0.0051338	7.99246	4.01918	3.97328	7.99246	2.14955e-006	20.0939	21.4955	0.559272	0	1.39963	19.4999
0.0051339	7.98858	4.01958	3.969	7.98858	2.14973e-006	20.0959	21.4973	0.560804	0	1.39944	19.5026
0.005134	7.98469	4.01998	3.96471	7.98469	2.14991e-006	20.0979	21.4991	0.562332	0	1.39924	19.5052
0.0051341	7.98081	4.02038	3.96043	7.98081	2.1501e-006	20.0999	21.501	0.563856	0	1.39905	19.5078
0.0051342	7.97692	4.02078	3.95614	7.97692	2.15028e-006	20.1019	21.5028	0.565375	0	1.39885	19.5105
0.0051343	7.97303	4.02118	3.95185	7.97303	2.15046e-006	20.1039	21.5046	0.56689	0	1.39866	19.5131
0.0051344	7.96915	4.02158	3.94757	7.96914	2.15063e-006	20.1059	21.5063	0.5684	0	1.39847	19.5157
0.0051345	7.96526	4.02197	3.94328	7.96525	2.15081e-006	20.1079	21.5081	0.569906	0	1.39827	19.5184
0.0051346	7.96137	4.02237	3.93899	7.96136	2.15099e-006	20.1099	21.5099	0.571408	0	1.39808	19.521
0.0051347	7.95748	4.02277	3.93471	7.95747	2.15117e-006	20.1119	21.5117	0.572905	0	1.39788	19.5236
0.0051348	7.95359	4.02316	3.93042	7.95358	2.15135e-006	20.1138	21.5135	0.574398	0	1.39769	19.5262
0.0051349	7.94969	4.02356	3.92613	7.94969	2.15153e-006	20.1158	21.5153	0.575886	0	1.39749	19.5289
0.005135	7.9458	4.02395	3.92185	7.9458	2.15171e-006	20.1178	21.5171	0.57737	0	1.3973	19.5315
0.0051351	7.94191	4.02435	3.91756	7.94191	2.15188e-006	20.1198	21.5188	0.578849	0	1.3971	19.5341
0.0051352	7.93802	4.02474	3.91327	7.93801	2.15206e-006	20.1217	21.5206	0.580324	0	1.39691	19.5367
0.0051353	7.93412	4.02513	3.90899	7.93412	2.15224e-006	20.1237	21.5224	0.581795	0	1.39671	19.5393
0.0051354	7.93023	4.02552	3.9047	7.93022	2.15241e-006	20.1257	21.5241	0.583261	0	1.39652	19.5419
0.0051355	7.92633	4.02592	3.90041	7.92633	2.15259e-006	20.1276	21.5259	0.584723	0	1.39632	19.5445
0.0051356	7.92243	4.02631	3.89612	7.92243	2.15277e-006	20.1296	21.5277	0.586181	0	1.39613	19.5471
0.0051357	7.91854	4.0267	3.89184	7.91853	2.15294e-006	20.1315	21.5294	0.587634	0	1.39593	19.5497
0.0051358	7.91464	4.02709	3.88755	7.91464	2.15312e-006	20.1335	21.5312	0.589083	0	1.39574	19.5523
0.0051359	7.91074	4.02748	3.88326	7.91074	2.15329e-006	20.1354	21.5329	0.590527	0	1.39554	19.5549
0.005136	7.90684	4.02787	3.87897	7.90684	2.15347e-006	20.1374	21.5347	0.591967	0	1.39535	19.5575
0.0051361	7.90294	4.02825	3.87469	7.90294	2.15364e-006	20.1393	21.5364	0.593403	0	1.39515	19.5601
0.0051362	7.89904	4.02864	3.8704	7.89904	2.15382e-006	20.1413	21.5382	0.594834	0	1.39496	19.5627
0.0051363	7.89514	4.02903	3.86611	7.89514	2.15399e-006	20.1432	21.5399	0.596261	0	1.39476	19.5652
0.0051364	7.89124	4.02942	3.86182	7.89124	2.15417e-006	20.1452	21.5417	0.597683	0	1.39457	19.5678
0.0051365	7.88734	4.0298	3.85753	7.88734	2.15434e-006	20.1471	21.5434	0.599102	0	1.39437	19.5704
0.0051366	7.88343	4.03019	3.85325	7.88343	2.15451e-006	20.149	21.5451	0.600515	0	1.39418	19.573
0.0051367	7.87953	4.03057	3.84896	7.87953	2.15468e-006	20.1509	21.5468	0.601925	0	1.39398	19.5755
0.0051368	7.87563	4.03096	3.84467	7.87562	2.15486e-006	20.1529	21.5486	0.60333	0	1.39379	19.5781
0.0051369	7.87172	4.03134	3.84038	7.87172	2.15503e-006	20.1548	21.5503	0.604731	0	1.39359	19.5806
0.005137	7.86782	4.03172	3.83609	7.86781	2.1552e-006	20.1567	21.552	0.606127	0	1.3934	19.5832
0.0051371	7.86391	4.03211	3.8318	7.86391	2.15537e-006	20.1586	21.5537	0.60752	0	1.3932	19.5858
0.0051372	7.86	4.03249	3.82751	7.86	2.15555e-006	20.1605	21.5555	0.608907	0	1.39301	19.5883
0.0051373	7.8561	4.03287	3.82323	7.85609	2.15572e-006	20.1624	21.5572	0.610291	0	1.39281	19.5909
0.0051374	7.85219	4.03325	3.81894	7.85219	2.15589e-006	20.1643	21.5589	0.61167	0	1.39262	19.5934
0.0051375	7.84828	4.03363	3.81465	7.84828	2.15606e-006	20.1663	21.5606	0.613045	0	1.39242	19.596
0.0051376	7.84437	4.03401	3.81036	7.84437	2.15623e-006	20.1682	21.5623	0.614415	0	1.39223	19.5985
0.0051377	7.84046	4.03439	3.80607	7.84046	2.1564e-006	20.1701	21.564	0.615782	0	1.39203	19.601
0.0051378	7.83655	4.03477	3.80178	7.83655	2.15657e-006	20.1719	21.5657	0.617143	0	1.39184	19.6036
0.0051379	7.83264	4.03515	3.79749	7.83264	2.15674e-006	20.1738	21.5674	0.618501	0	1.39164	19.6061
0.005138	7.82873	4.03552	3.7932	7.82872	2.15691e-006	20.1757	21.5691	0.619854	0	1.39144	19.6086
0.0051381	7.82481	4.0359	3.78891	7.82481	2.15708e-006	20.1776	21.5708	0.621203	0	1.39125	19.6112
0.0051382	7.8209	4.03628	3.78462	7.8209	2.15724e-006	20.1795	21.5724	0.622548	0	1.39105	19.6137
0.0051383	7.81699	4.03665	3.78033	7.81699	2.15741e-006	20.1814	21.5741	0.623888	0	1.39086	19.6162
0.0051384	7.81307	4.03703	3.77604	7.81307	2.15758e-006	20.1833	21.5758	0.625224	0	1.39066	19.6187
0.0051385	7.80916	4.0374	3.77175	7.80916	2.15775e-006	20.1851	21.5775	0.626556	0	1.39047	19.6212
0.0051386	7.80524	4.03777	3.76747	7.80524	2.15791e-006	20.187	21.5791	0.627884	0	1.39027	19.6238
0.0051387	7.80133	4.03815	3.76318	7.80132	2.15808e-006	20.1889	21.5808	0.629207	0	1.39007	19.6263
0.0051388	7.79741	4.03852	3.75889	7.79741	2.15825e-006	20.1907	21.5825	0.630526	0	1.38988	19.6288
0.0051389	7.79349	4.03889	3.7546	7.79349	2.15842e-006	20.1926	21.5842	0.631841	0	1.38968	19.6313
0.005139	7.78957	4.03926	3.75031	7.78957	2.15858e-006	20.1945	21.5858	0.633151	0	1.38949	19.6338
0.0051391	7.78565	4.03964	3.74602	7.78565	2.15875e-006	20.1963	21.5875	0.634457	0	1.38929	19.6363
0.0051392	7.78174	4.04001	3.74173	7.78173	2.15891e-006	20.1982	21.5891	0.635759	0	1.38909	19.6388
0.0051393	7.77782	4.04038	3.73744	7.77781	2.15908e-006	20.2	21.5908	0.637057	0	1.3889	19.6413
0.0051394	7.77389	4.04075	3.73315	7.77389	2.15924e-006	20.2019	21.5924	0.63835	0	1.3887	19.6438
0.0051395	7.76997	4.04111	3.72886	7.76997	2.15941e-006	20.2037	21.5941	0.639639	0	1.38851	19.6462
0.0051396	7.76605	4.04148	3.72457	7.76605	2.15957e-006	20.2056	21.5957	0.640924	0	1.38831	19.6487
0.0051397	7.76213	4.04185	3.72028	7.76213	2.15974e-006	20.2074	21.5974	0.642205	0	1.38811	19.6512
0.0051398	7.75821	4.04222	3.71599	7.7582	2.1599e-006	20.2093	21.599	0.643481	0	1.38792	19.6537
0.0051399	7.75428	4.04258	3.7117	7.75428	2.16006e-006	20.2111	21.6006	0.644753	0	1.38772	19.6562
0.00514	7.75036	4.04295	3.70741	7.75036	2.16023e-006	20.2129	21.6023	0.646021	0	1.38753	19.6586
0.0051401	7.74643	4.04332	3.70312	7.74643	2.16039e-006	20.2148	21.6039	0.647285	0	1.38733	19.6611
0.0051402	7.74251	4.04368	3.69883	7.74251	2.16055e-006	20.2166	21.6055	0.648544	0	1.38713	19.6636
0.0051403	7.73858	4.04404	3.69454	7.73858	2.16072e-006	20.2184	21.6072	0.6498	0	1.38694	19.666
0.0051404	7.73465	4.04441	3.69025	7.73465	2.16088e-006	20.2202	21.6088	0.651051	0	1.38674	19.6685
0.0051405	7.73073	4.04477	3.68595	7.73073	2.16104e-006	20.222	21.6104	0.652297	0	1.38654	19.671
0.0051406	7.7268	4.04513	3.68166	7.7268	2.1612e-006	20.2239	21.612	0.65354	0	1.38635	19.6734
0.0051407	7.72287	4.04549	3.67737	7.72287	2.16136e-006	20.2257	21.6136	0.654778	0	1.38615	19.6759
0.0051408	7.71894	4.04586	3.67308	7.71894	2.16152e-006	20.2275	21.6152	0.656012	0	1.38595	19.6783
0.0051409	7.71501	4.04622	3.66879	7.71501	2.16168e-006	20.2293	21.6168	0.657242	0	1.38576	19.6808
0.005141	7.71108	4.04658	3.6645	7.71108	2.16185e-006	20.2311	21.6185	0.658468	0	1.38556	19.6832
0.0051411	7.70715	4.04694	3.66021	7.70715	2.16201e-006	20.2329	21.6201	0.659689	0	1.38537	19.6857
0.0051412	7.70322	4.0473	3.65592	7.70322	2.16217e-006	20.2347	21.6217	0.660907	0	1.38517	19.6881
0.0051413	7.69929	4.04765	3.65163	7.69928	2.16232e-006	20.2365	21.6232	0.66212	0	1.38497	19.6905
0.0051414	7.69535	4.04801	3.64734	7.69535	2.16248e-006	20.2383	21.6248	0.663329	0	1.38478	19.693
0.0051415	7.69142	4.04837	3.64305	7.69142	2.16264e-006	20.2401	21.6264	0.664534	0	1.38458	19.6954
0.0051416	7.68749	4.04873	3.63876	7.68748	2.1628e-006	20.2419	21.628	0.665734	0	1.38438	19.6978
0.0051417	7.68355	4.04908	3.63447	7.68355	2.16296e-006	20.2436	21.6296	0.666931	0	1.38419	19.7002
0.0051418	7.67962	4.04944	3.63018	7.67962	2.16312e-006	20.2454	21.6312	0.668123	0	1.38399	19.7027
0.0051419	7.67568	4.04979	3.62589	7.67568	2.16328e-006	20.2472	21.6328	0.669311	0	1.38379	19.7051
0.005142	7.67175	4.05015	3.6216	7.67174	2.16343e-006	20.249	21.6343	0.670495	0	1.38359	19.7075
0.0051421	7.66781	4.0505	3.6173	7.66781	2.16359e-006	20.2507	21.6359	0.671674	0	1.3834	19.7099
0.0051422	7.66387	4.05085	3.61301	7.66387	2.16375e-006	20.2525	21.6375	0.67285	0	1.3832	19.7123
0.0051423	7.65993	4.05121	3.60872	7.65993	2.1639e-006	20.2543	21.639	0.674021	0	1.383	19.7147
0.0051424	7.65599	4.05156	3.60443	7.65599	2.16406e-006	20.256	21.6406	0.675189	0	1.38281	19.7171
0.0051425	7.65205	4.05191	3.60014	7.65205	2.16422e-006	20.2578	21.6422	0.676352	0	1.38261	19.7195
0.0051426	7.64812	4.05226	3.59585	7.64811	2.16437e-006	20.2596	21.6437	0.677511	0	1.38241	19.7219
0.0051427	7.64417	4.05261	3.59156	7.64417	2.16453e-006	20.2613	21.6453	0.678665	0	1.38222	19.7243
0.0051428	7.64023	4.05296	3.58727	7.64023	2.16468e-006	20.2631	21.6468	0.679816	0	1.38202	19.7267
0.0051429	7.63629	4.05331	3.58298	7.63629	2.16484e-006	20.2648	21.6484	0.680962	0	1.38182	19.7291
0.005143	7.63235	4.05366	3.57869	7.63235	2.16499e-006	20.2666	21.6499	0.682105	0	1.38163	19.7315
0.0051431	7.62841	4.05401	3.5744	7.62841	2.16515e-006	20.2683	21.6515	0.683243	0	1.38143	19.7339
0.0051432	7.62446	4.05436	3.57011	7.62446	2.1653e-006	20.27	21.653	0.684377	0	1.38123	19.7363
0.0051433	7.62052	4.0547	3.56582	7.62052	2.16546e-006	20.2718	21.6546	0.685507	0	1.38103	19.7386
0.0051434	7.61658	4.05505	3.56152	7.61657	2.16561e-006	20.2735	21.6561	0.686633	0	1.38084	19.741
0.0051435	7.61263	4.0554	3.55723	7.61263	2.16576e-006	20.2753	21.6576	0.687755	0	1.38064	19.7434
0.0051436	7.60869	4.05574	3.55294	7.60868	2.16591e-006	20.277	21.6591	0.688872	0	1.38044	19.7458
0.0051437	7.60474	4.05609	3.54865	7.60474	2.16607e-006	20.2787	21.6607	0.689986	0	1.38024	19.7481
0.0051438	7.60079	4.05643	3.54436	7.60079	2.16622e-006	20.2804	21.6622	0.691095	0	1.38005	19.7505
0.0051439	7.59685	4.05677	3.54007	7.59684	2.16637e-006	20.2822	21.6637	0.692201	0	1.37985	19.7529
0.005144	7.5929	4.05712	3.53578	7.5929	2.16652e-006	20.2839	21.6652	0.693302	0	1.37965	19.7552
0.0051441	7.58895	4.05746	3.53149	7.58895	2.16668e-006	20.2856	21.6668	0.694399	0	1.37945	19.7576
0.0051442	7.585	4.0578	3.5272	7.585	2.16683e-006	20.2873	21.6683	0.695492	0	1.37926	19.7599
0.0051443	7.58105	4.05814	3.52291	7.58105	2.16698e-006	20.289	21.6698	0.696581	0	1.37906	19.7623
0.0051444	7.5771	4.05848	3.51862	7.5771	2.16713e-006	20.2907	21.6713	0.697665	0	1.37886	19.7646
0.0051445	7.57315	4.05882	3.51433	7.57315	2.16728e-006	20.2924	21.6728	0.698746	0	1.37866	19.767
0.0051446	7.5692	4.05916	3.51003	7.5692	2.16743e-006	20.2941	21.6743	0.699823	0	1.37847	19.7693
0.0051447	7.56525	4.0595	3.50574	7.56524	2.16758e-006	20.2958	21.6758	0.700895	0	1.37827	19.7716
0.0051448	7.56129	4.05984	3.50145	7.56129	2.16773e-006	20.2975	21.6773	0.701964	0	1.37807	19.774
0.0051449	7.55734	4.06018	3.49716	7.55734	2.16788e-006	20.2992	21.6788	0.703028	0	1.37787	19.7763
0.005145	7.55339	4.06051	3.49287	7.55339	2.16803e-006	20.3009	21.6803	0.704089	0	1.37768	19.7786
0.0051451	7.54943	4.06085	3.48858	7.54943	2.16817e-006	20.3026	21.6817	0.705145	0	1.37748	19.781
0.0051452	7.54548	4.06119	3.48429	7.54548	2.16832e-006	20.3043	21.6832	0.706197	0	1.37728	19.7833
0.0051453	7.54152	4.06152	3.48	7.54152	2.16847e-006	20.3059	21.6847	0.707245	0	1.37708	19.7856
0.0051454	7.53757	4.06186	3.47571	7.53757	2.16862e-006	20.3076	21.6862	0.708289	0	1.37689	19.7879
0.0051455	7.53361	4.06219	3.47142	7.53361	2.16877e-006	20.3093	21.6877	0.709329	0	1.37669	19.7902
0.0051456	7.52966	4.06253	3.46713	7.52965	2.16891e-006	20.311	21.6891	0.710365	0	1.37649	19.7926
0.0051457	7.5257	4.06286	3.46284	7.5257	2.16906e-006	20.3126	21.6906	0.711397	0	1.37629	19.7949
0.0051458	7.52174	4.06319	3.45855	7.52174	2.16921e-006	20.3143	21.6921	0.712425	0	1.37609	19.7972
0.0051459	7.51778	4.06352	3.45426	7.51778	2.16935e-006	20.316	21.6935	0.713449	0	1.3759	19.7995
0.005146	7.51382	4.06386	3.44997	7.51382	2.1695e-006	20.3176	21.695	0.714469	0	1.3757	19.8018
0.0051461	7.50986	4.06419	3.44568	7.50986	2.16964e-006	20.3193	21.6964	0.715485	0	1.3755	19.8041
0.0051462	7.5059	4.06452	3.44139	7.5059	2.16979e-006	20.3209	21.6979	0.716497	0	1.3753	19.8064
0.0051463	7.50194	4.06485	3.4371	7.50194	2.16993e-006	20.3226	21.6993	0.717504	0	1.3751	19.8087
0.0051464	7.49798	4.06518	3.4328	7.49798	2.17008e-006	20.3242	21.7008	0.718508	0	1.37491	19.811
0.0051465	7.49402	4.06551	3.42851	7.49402	2.17022e-006	20.3259	21.7022	0.719508	0	1.37471	19.8132
0.0051466	7.49006	4.06583	3.42422	7.49006	2.17037e-006	20.3275	21.7037	0.720504	0	1.37451	19.8155
0.0051467	7.4861	4.06616	3.41993	7.48609	2.17051e-006	20.3292	21.7051	0.721495	0	1.37431	19.8178
0.0051468	7.48213	4.06649	3.41564	7.48213	2.17066e-006	20.3308	21.7066	0.722483	0	1.37411	19.8201
0.0051469	7.47817	4.06681	3.41135	7.47817	2.1708e-006	20.3324	21.708	0.723467	0	1.37392	19.8224
0.005147	7.47421	4.06714	3.40706	7.4742	2.17094e-006	20.3341	21.7094	0.724446	0	1.37372	19.8246
0.0051471	7.47024	4.06747	3.40277	7.47024	2.17109e-006	20.3357	21.7109	0.725422	0	1.37352	19.8269
0.0051472	7.46628	4.06779	3.39848	7.46627	2.17123e-006	20.3373	21.7123	0.726394	0	1.37332	19.8292
0.0051473	7.46231	4.06811	3.39419	7.46231	2.17137e-006	20.339	21.7137	0.727361	0	1.37312	19.8314
0.0051474	7.45834	4.06844	3.3899	7.45834	2.17151e-006	20.3406	21.7151	0.728325	0	1.37292	19.8337
0.0051475	7.45438	4.06876	3.38561	7.45437	2.17165e-006	20.3422	21.7165	0.729285	0	1.37273	19.836
0.0051476	7.45041	4.06908	3.38132	7.45041	2.17179e-006	20.3438	21.7179	0.73024	0	1.37253	19.8382
0.0051477	7.44644	4.06941	3.37703	7.44644	2.17194e-006	20.3454	21.7194	0.731192	0	1.37233	19.8405
0.0051478	7.44247	4.06973	3.37274	7.44247	2.17208e-006	20.347	21.7208	0.73214	0	1.37213	19.8427
0.0051479	7.4385	4.07005	3.36845	7.4385	2.17222e-006	20.3486	21.7222	0.733084	0	1.37193	19.845
0.005148	7.43453	4.07037	3.36417	7.43453	2.17236e-006	20.3502	21.7236	0.734023	0	1.37173	19.8472
0.0051481	7.43056	4.07069	3.35988	7.43056	2.1725e-006	20.3518	21.725	0.734959	0	1.37154	19.8495
0.0051482	7.42659	4.07101	3.35559	7.42659	2.17264e-006	20.3534	21.7264	0.735891	0	1.37134	19.8517
0.0051483	7.42262	4.07132	3.3513	7.42262	2.17278e-006	20.355	21.7278	0.736819	0	1.37114	19.8539
0.0051484	7.41865	4.07164	3.34701	7.41865	2.17292e-006	20.3566	21.7292	0.737743	0	1.37094	19.8562
0.0051485	7.41468	4.07196	3.34272	7.41468	2.17305e-006	20.3582	21.7305	0.738663	0	1.37074	19.8584
0.0051486	7.41071	4.07228	3.33843	7.4107	2.17319e-006	20.3598	21.7319	0.739579	0	1.37054	19.8606
0.0051487	7.40673	4.07259	3.33414	7.40673	2.17333e-006	20.3614	21.7333	0.740491	0	1.37034	19.8628
0.0051488	7.40276	4.07291	3.32985	7.40276	2.17347e-006	20.363	21.7347	0.7414	0	1.37015	19.8651
0.0051489	7.39879	4.07322	3.32556	7.39878	2.17361e-006	20.3645	21.7361	0.742304	0	1.36995	19.8673
0.005149	7.39481	4.07354	3.32127	7.39481	2.17374e-006	20.3661	21.7374	0.743204	0	1.36975	19.8695
0.0051491	7.39084	4.07385	3.31698	7.39083	2.17388e-006	20.3677	21.7388	0.7441	0	1.36955	19.8717
0.0051492	7.38686	4.07416	3.31269	7.38686	2.17402e-006	20.3693	21.7402	0.744993	0	1.36935	19.8739
0.0051493	7.38289	4.07448	3.30841	7.38288	2.17415e-006	20.3708	21.7415	0.745881	0	1.36915	19.8761
0.0051494	7.37891	4.07479	3.30412	7.37891	2.17429e-006	20.3724	21.7429	0.746766	0	1.36895	19.8783
0.0051495	7.37493	4.0751	3.29983	7.37493	2.17443e-006	20.374	21.7443	0.747647	0	1.36875	19.8805
0.0051496	7.37095	4.07541	3.29554	7.37095	2.17456e-006	20.3755	21.7456	0.748524	0	1.36855	19.8827
0.0051497	7.36698	4.07572	3.29125	7.36697	2.1747e-006	20.3771	21.747	0.749396	0	1.36836	19.8849
0.0051498	7.363	4.07603	3.28696	7.36299	2.17483e-006	20.3786	21.7483	0.750265	0	1.36816	19.8871
0.0051499	7.35902	4.07634	3.28267	7.35902	2.17497e-006	20.3802	21.7497	0.75113	0	1.36796	19.8893
0.00515	7.35504	4.07665	3.27839	7.35504	2.1751e-006	20.3817	21.751	0.751991	1	1.36776	19.8915
0.0051501	7.35902	3.86193	-3.86193	-1.75149e-006	7.35902	20.3833	1.83976	0.752849	1	-17.4699	19.8889
0.0051502	7.36301	3.86143	-3.86143	-1.74794e-006	7.36301	19.3096	1.84076	-0.320522	1	-17.4664	19.8863
0.0051503	7.36699	3.86093	-3.86093	-1.74438e-006	7.36699	19.3071	1.84176	-0.322761	1	-17.4629	19.8838
0.0051504	7.37097	3.86043	-3.86043	-1.74794e-006	7.37098	19.3046	1.84275	-0.324998	1	-17.4594	19.8812
0.0051505	7.37496	3.85993	-3.85993	-1.74794e-006	7.37496	19.3021	1.84375	-0.327233	1	-17.4559	19.8786
0.0051506	7.37894	3.85943	-3.85943	-1.74794e-006	7.37894	19.2996	1.84474	-0.329465	1	-17.4524	19.8761
0.0051507	7.38292	3.85893	-3.85893	-1.74438e-006	7.38292	19.2971	1.84574	-0.331695	1	-17.4489	19.8735
0.0051508	7.3869	3.85843	-3.85843	-1.74794e-006	7.38691	19.2946	1.84673	-0.333922	1	-17.4454	19.8709
0.0051509	7.39089	3.85793	-3.85793	-1.74794e-006	7.39089	19.2921	1.84773	-0.336147	1	-17.4419	19.8683
0.005151	7.39487	3.85743	-3.85743	-1.75149e-006	7.39487	19.2896	1.84872	-0.338369	1	-17.4384	19.8658
0.0051511	7.39885	3.85693	-3.85693	-1.74794e-006	7.39885	19.2871	1.84972	-0.340589	1	-17.4349	19.8632
0.0051512	7.40283	3.85643	-3.85643	-1.74794e-006	7.40283	19.2846	1.85071	-0.342807	1	-17.4314	19.8606
0.0051513	7.40681	3.85593	-3.85593	-1.74794e-006	7.40681	19.2822	1.85171	-0.345022	1	-17.4279	19.8581
0.0051514	7.41079	3.85543	-3.85543	-1.74438e-006	7.41079	19.2797	1.8527	-0.347235	1	-17.4245	19.8555
0.0051515	7.41476	3.85493	-3.85493	-1.74083e-006	7.41477	19.2772	1.8537	-0.349445	1	-17.421	19.8529
0.0051516	7.41874	3.85443	-3.85444	-1.74438e-006	7.41874	19.2747	1.85469	-0.351653	1	-17.4175	19.8503
0.0051517	7.42272	3.85393	-3.85394	-1.74083e-006	7.42272	19.2722	1.85569	-0.353859	1	-17.414	19.8478
0.0051518	7.4267	3.85344	-3.85344	-1.74794e-006	7.4267	19.2697	1.85668	-0.356062	1	-17.4105	19.8452
0.0051519	7.43067	3.85294	-3.85294	-1.74438e-006	7.43068	19.2672	1.85768	-0.358263	1	-17.407	19.8426
0.005152	7.43465	3.85244	-3.85244	-1.74438e-006	7.43465	19.2647	1.85867	-0.360461	1	-17.4035	19.8401
